gene_id,m-SES-leaf-roll-2,m-SES-mature-leaf-3,m-SES-stem3-2,m-SES-stem6-1,m-SES-stem9-1,pre-m-SES-leaf-roll,pre-m-SES-m-leaf,pre-m-SES-stem-3,pre-m-SES-stem-6,pre-m-SES-stem-9,seedling-Sleaf1,seedling-Sleaf2,seedling-Sleaf3,seedling-Sstem1,seedling-Sstem2,seedling-Sstem3,SES1-1,SES1-2,SES1-3,SES2-1,SES2-2,SES2-3,SES3-1,SES3-2,SES3-3,SES4-1,SES4-2,SES4-3,SES5-1,SES5-2,SES5-3,SES6-1,SES6-2,SES6-3,SES7-1,SES7-2,SES7-3,SES8-1,SES8-2,SES8-3,SES9-1,SES9-2,SES9-3,SES10-1,SES10-2,SES10-3,SES11-1,SES11-2,SES11-3,SES12-1,SES12-2,SES12-3,Ss1-1.RSEM,Ss1-2.RSEM,Ss1-3.RSEM,Ss10-1.RSEM,Ss10-2.RSEM,Ss10-3.RSEM,Ss11-1.RSEM,Ss11-2.RSEM,Ss11-3.RSEM,Ss12-1.RSEM,Ss12-2.RSEM,Ss12-3.RSEM,Ss13-1.RSEM,Ss13-2.RSEM,Ss13-3.RSEM,Ss14-1.RSEM,Ss14-2.RSEM,Ss14-3.RSEM,Ss15-1.RSEM,Ss15-2.RSEM,Ss2-1.RSEM,Ss2-2.RSEM,Ss2-3.RSEM,Ss3-1.RSEM,Ss3-2.RSEM,Ss3-3.RSEM,Ss4-1.RSEM,Ss4-2.RSEM,Ss4-3.RSEM,Ss5-1.RSEM,Ss5-2.RSEM,Ss5-3.RSEM,Ss6-1.RSEM,Ss6-2.RSEM,Ss6-3.RSEM,Ss7-1.RSEM,Ss7-2.RSEM,Ss7-3.RSEM,Ss8-1.RSEM,Ss8-2.RSEM,Ss8-3.RSEM,Ss9-1.RSEM,Ss9-2.RSEM,Ss9-3.RSEM
Sspon.008A0000663,0.0,0.168647,0.147564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582518,0.60337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2.07,2.68,0.0,0.05,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.18,0.13,0.0,0.0,0.0,0.12,0.13,1.9,1.04,1.98,0.93,0.07,0.69,0.0,0.13,0.0,0.08,0.0,0.09,0.24,0.08,0.0,0.0,0.07,0.08,0.0,0.08,0.13,0.06,0.0,0.0
Sspon.008A0000690,0.892881,1.11041,35.1303,14.892,21.7682,0.289124,0.262458,35.3465,14.2967,13.7549,0.257385,0.201867,0.311326,28.7189,28.456,27.9545,0.387567,0.28754,0.378294,0.0729462,0.177968,0.125092,0.0595642,0.303239,0.261563,0.195231,0.404823,2.7337,0.724439,1.15671,0.975028,1.93131,2.40416,1.95544,3.27401,2.49677,3.86817,2.78044,3.37981,2.56432,2.42096,3.48608,3.3653,1.96235,2.96658,1.8448,1.11053,1.4102,1.23483,1.00807,0.437924,0.377892,150.36,152.94,181.34,0.22,0.14,0.13,0.11,0.05,0.0,0.04,0.0,0.0,0.13,0.0,0.25,0.37,0.0,0.14,0.3,0.25,113.31,62.82,136.45,13.21,4.08,14.67,2.24,2.31,1.92,1.04,0.98,1.87,0.4,0.3,1.35,0.0,0.32,0.83,0.27,0.35,0.42,0.07,0.18,0.45
Sspon.008A0000700,0.185659,0.374152,0.428574,0.301679,0.17344,0.148721,0.0,0.0,0.0,0.0,0.0786868,0.0745193,0.107335,1.31526,1.29353,1.02648,0.0601153,0.0,0.0,0.118984,0.0,0.0,0.0866934,0.197925,0.0620356,0.105459,0.0739658,0.0,0.0,0.0,0.0,0.080481,0.0,0.0,0.03916,0.233462,0.0,0.0891801,0.206249,0.124879,0.0,0.0834712,0.0,0.0,0.0,0.0434612,0.0833551,0.0,0.13665,0.168133,0.0,0.15965,4.92,3.6,5.58,0.0,0.0,0.0,0.0,0.07,0.05,0.33,0.0,0.0,0.0,0.07,0.0,0.0,0.15,0.05,0.31,0.17,1.61,0.27,0.66,0.23,0.23,0.15,0.1,0.18,0.37,0.05,0.0,0.2,0.0,0.15,0.0,0.0,0.05,0.0,0.09,0.0,0.0,0.0,0.07,0.0
Sspon.008A0000710,3.23482,1.96927,2.20369,5.07808,6.40726,0.0,0.0,4.68077,2.36436,1.177,1.36051,0.800153,1.55329,2.79978,2.40499,2.90748,1.27711,1.35445,1.16189,1.0487,0.502096,0.341482,0.35212,0.512094,0.46825,0.0,0.514074,2.88615,0.346999,0.253078,0.435588,1.58617,2.68151,1.92406,3.39719,5.88155,3.30665,2.67782,3.49213,3.39611,3.68399,3.11124,1.73748,3.43304,2.84685,2.76761,2.36405,2.24548,2.32114,1.86648,1.46046,0.490103,8.42,3.86,7.56,0.31,0.25,0.0,0.28,0.37,0.26,0.27,0.0,0.62,0.33,0.33,0.36,0.7,0.67,0.25,1.76,0.59,3.65,1.16,2.96,1.04,1.02,1.62,1.84,1.56,1.41,1.66,1.64,2.56,1.6,1.45,2.21,0.59,0.85,1.64,0.79,0.92,1.35,0.67,0.0,0.0
Sspon.008A0000720,2.38405,2.26164,3.90952,3.00404,4.50922,0.678818,0.987098,0.848115,3.66574,4.23815,2.8583,2.24295,1.79528,4.13844,4.32438,3.02096,2.17043,2.33449,2.92445,2.08584,2.05343,1.40693,0.94664,1.91042,1.53079,1.36661,2.05789,4.80672,2.75811,2.50452,2.21158,3.36102,4.1116,2.9972,2.87284,4.36945,3.2187,5.13432,5.14545,4.38711,4.51069,2.49565,3.3894,3.73652,4.87428,4.42657,3.83706,5.76596,4.09669,4.17221,2.81408,2.66769,3.55,3.25,3.54,0.7,0.41,1.34,1.42,1.08,1.19,1.07,1.11,1.59,1.52,1.72,1.63,1.95,1.46,1.47,3.12,0.62,2.82,2.3,2.99,1.81,1.54,3.05,1.56,1.48,1.65,1.13,0.86,1.79,0.64,0.68,2.35,1.3,0.84,2.16,0.69,1.65,1.77,0.3,0.55,1.21
Sspon.008A0000721,3.18163,3.09512,8.35546,16.9085,13.001,5.29076,6.12319,6.85824,34.9511,47.8664,4.70571,5.26171,5.06244,10.4881,10.2957,12.0969,11.0851,15.5113,13.6375,5.83521,7.15095,6.15945,6.34906,6.6597,6.93918,6.33823,8.74682,12.7643,6.50995,8.05948,8.29276,8.46582,8.1179,6.72897,6.54926,8.98798,7.23444,11.6245,13.9281,9.72534,8.74339,9.51284,15.2752,9.88147,13.4414,12.9536,9.30341,12.8872,14.3848,13.0438,9.52202,5.39119,5.09,7.91,5.16,3.48,6.49,5.97,5.72,3.73,4.43,5.81,4.75,4.31,5.86,6.36,4.7,7.58,5.84,3.42,7.0,5.05,5.4,12.61,7.97,6.52,7.1,6.43,5.67,11.61,5.84,4.46,9.75,5.67,3.33,7.66,6.3,5.06,8.09,5.64,5.09,7.43,8.71,3.71,7.22,5.66
Sspon.008A0000722,0.052454,0.111961,8.55025,0.14066,0.133622,0.178601,0.0432089,8.15914,0.113339,0.125228,0.0928145,0.169031,0.225138,5.44418,7.69655,4.63555,0.0126432,0.0,0.0478224,0.0123771,0.0159805,0.0718269,0.0302274,0.0599883,0.0582618,0.0111533,0.0103847,0.0,0.0701941,0.060855,0.205449,0.025346,0.0941712,0.0251999,0.0109647,0.0768581,0.0,0.0,0.0240957,0.0116292,0.0376967,0.0,0.0514632,0.0293381,0.0,0.0,0.0117311,0.0178995,0.014399,0.0,0.00437483,0.0344042,26.39,16.87,11.91,0.03,0.03,0.08,0.06,0.05,0.03,0.06,0.07,0.07,0.08,0.07,0.08,0.17,0.07,0.09,0.4,0.33,60.73,71.12,44.66,48.04,56.95,67.54,17.9,19.21,24.78,17.63,8.98,8.04,11.29,10.04,17.09,2.22,2.91,13.64,0.52,1.05,1.15,0.13,0.18,0.04
Sspon.008A0000723,0.072449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
Sspon.008A0000724,50.4178,54.5825,3.27823,3.41982,3.2169,27.3906,9.63241,5.37726,3.86973,3.63277,84.4164,92.2682,88.6906,18.6206,18.6902,17.7295,32.5179,31.8542,27.7231,36.9689,30.8886,37.783,20.004,18.2114,23.5748,22.8002,17.5775,32.7705,13.6731,12.4395,9.78557,10.4533,16.9927,15.044,30.0838,37.5019,31.0063,28.3809,32.4404,39.2133,46.648,44.5449,31.1696,55.5768,33.854,48.0903,64.4895,67.4356,40.337,43.2849,63.6909,31.9304,14.37,10.39,12.24,57.28,83.14,85.07,66.83,53.72,78.02,63.14,45.75,73.55,61.26,44.71,64.91,51.67,38.07,52.06,41.9,37.91,24.25,14.04,18.16,37.51,15.77,25.08,41.35,21.85,42.65,46.55,32.62,44.38,54.22,38.81,48.22,64.52,51.43,55.09,64.86,51.5,70.72,56.03,84.47,82.44
Sspon.008A0000725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188089,0.0,0.0,0.024399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791334,0.0138493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047796,0.0,0.0,0.0,0.0,0.09,0.18,0.25,0.04,0.03,0.18,0.13,0.0,0.29,0.0,0.1,0.11,0.11,0.11,0.08,0.15,0.07,0.0,0.0,0.05,0.18,0.2,0.16,0.09,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.11,0.06,0.12,0.04,0.0,0.14,0.0,0.11
Sspon.008A0000726,0.163343,0.0,0.650913,0.165421,0.0816233,0.156388,0.0,1.49735,0.669603,0.131594,0.131029,0.0415977,0.198634,0.336642,0.484222,0.77635,0.131452,0.065776,0.0932019,0.0,0.106773,0.0373115,0.0,0.0311257,0.0,0.0,0.040477,0.0461813,0.0406095,0.118762,0.0,0.0878741,0.0945717,0.0657233,0.128293,0.0427505,0.23631,0.147678,0.338217,0.0907561,0.0209579,0.0,0.0673574,0.0,0.0352264,0.0476309,0.0457011,0.034899,0.0748205,0.0,0.0227058,0.0592992,1.61,1.39,1.6,0.1,0.09,0.24,0.13,0.06,0.11,0.05,0.2,0.21,0.18,0.05,0.11,0.15,0.09,0.11,0.17,0.16,1.32,1.42,1.74,0.7,0.65,1.2,0.47,0.26,0.54,0.43,0.21,0.48,0.27,0.23,0.24,0.2,0.26,0.31,0.07,0.11,0.27,0.07,0.08,0.31
